Season,G#,Team,Opp,Spread,Over/Under,Result,vs. Line,OU Result
2016,14,SFO,@ATL,13.5,51.5,"L, 13-41",Lost,Over
2016,15,SFO,@LAR,6.0,39.5,"W, 22-21",Won,Over
2016,16,SFO,SEA,11.5,45.0,"L, 23-25",Won,Over
2016,1,TAM,@ATL,2.5,46.5,"W, 31-24",Won,Over
2016,2,TAM,@ARI,7.5,49.5,"L, 7-40",Lost,Under
2016,3,TAM,LAR,-3.5,40.5,"L, 32-37",Lost,Over
2016,4,TAM,DEN,3.5,43.0,"L, 7-27",Lost,Under
2016,5,TAM,@CAR,6.0,46.5,"W, 17-14",Won,Under
2016,6,TAM,@SFO,1.0,45.0,"W, 34-17",Won,Over
2016,7,TAM,OAK,-1.0,48.0,"L, 24-30",Lost,Over
2016,8,TAM,ATL,4.5,49.0,"L, 28-43",Lost,Over
2016,9,TAM,CHI,2.5,45.0,"W, 36-10",Won,Over
2016,10,TAM,@KAN,7.0,45.0,"W, 19-17",Won,Under
2016,11,TAM,SEA,5.0,46.0,"W, 14-5",Won,Under
2016,12,TAM,@SDG,3.5,49.0,"W, 28-21",Won,Push
2016,13,TAM,NOR,-2.0,52.0,"W, 16-11",Won,Under
2016,14,TAM,@DAL,7.0,47.5,"L, 20-26",Won,Under
2016,15,TAM,@NOR,3.0,53.0,"L, 24-31",Lost,Over
2016,16,TAM,CAR,-3.0,44.5,"W, 17-16",Lost,Under
2016,1,OTI,MIN,2.5,40.0,"L, 16-25",Lost,Over
2016,2,OTI,@DET,6.0,48.0,"W, 16-15",Won,Under
2016,3,OTI,OAK,1.5,47.0,"L, 10-17",Lost,Under
2016,4,OTI,@HOU,4.0,40.0,"L, 20-27",Lost,Over
2016,5,OTI,@MIA,2.5,44.5,"W, 30-17",Won,Over
2016,6,OTI,CLE,-7.5,44.5,"W, 28-26",Lost,Over
2016,7,OTI,IND,-4.0,48.0,"L, 26-34",Lost,Over
2016,8,OTI,JAX,-3.0,43.5,"W, 36-22",Won,Over
2016,9,OTI,@SDG,3.5,47.5,"L, 35-43",Lost,Over
2016,10,OTI,GNB,3.0,48.5,"W, 47-25",Won,Over
2016,11,OTI,@IND,3.0,53.5,"L, 17-24",Lost,Under
2016,12,OTI,@CHI,-6.5,41.5,"W, 27-21",Lost,Over
2016,13,OTI,DEN,-2.0,44.0,"W, 13-10",Won,Under
2016,14,OTI,@KAN,6.0,43.0,"W, 19-17",Won,Under
2016,15,OTI,@JAX,-4.0,44.0,"L, 17-38",Lost,Over
2016,16,OTI,HOU,-3.0,41.5,"W, 24-17",Won,Under
2016,1,WAS,PIT,2.5,49.0,"L, 16-38",Lost,Over
2016,2,WAS,DAL,-3.5,47.0,"L, 23-27",Lost,Over
2016,3,WAS,@NYG,3.5,47.0,"W, 29-27",Won,Over
2016,4,WAS,CLE,-7.5,48.0,"W, 31-20",Won,Over
2016,5,WAS,@BAL,4.0,44.5,"W, 16-10",Won,Under
2016,6,WAS,PHI,3.0,45.0,"W, 27-20",Won,Over
2016,7,WAS,@DET,-1.0,50.0,"L, 17-20",Lost,Under
2016,8,WAS,@CIN,3.0,49.0,"T, 27-27",Won,Over
2016,9,WAS,MIN,-2.5,42.0,"W, 26-20",Won,Over
2016,10,WAS,GNB,-3.0,48.0,"W, 42-24",Won,Over
2016,11,WAS,@DAL,5.5,53.0,"L, 26-31",Won,Over
2016,12,WAS,@ARI,2.5,48.5,"L, 23-31",Lost,Over
2016,13,WAS,@PHI,-2.0,48.5,"W, 27-22",Won,Over
2016,14,WAS,CAR,-7.0,50.5,"L, 15-26",Lost,Under
2016,15,WAS,@CHI,-3.0,49.0,"W, 41-21",Won,Over
2016,16,WAS,NYG,-9.0,47.5,"L, 10-19",Lost,Under
2016,1,DEN,CAR,3.0,40.5,"W, 21-20",Won,Over
2016,2,DEN,IND,-6.0,47.0,"W, 34-20",Won,Over
2016,3,DEN,@CIN,3.5,42.0,"W, 29-17",Won,Over
2016,4,DEN,@TAM,-3.5,43.0,"W, 27-7",Won,Under
2016,5,DEN,ATL,-3.5,44.5,"L, 16-23",Lost,Under
2016,6,DEN,@SDG,-3.0,44.0,"L, 13-21",Lost,Under
2016,7,DEN,HOU,-8.5,40.0,"W, 27-9",Won,Under
2016,8,DEN,SDG,-3.5,43.0,"W, 27-19",Won,Over
2016,9,DEN,@OAK,1.0,44.5,"L, 20-30",Lost,Over
2016,10,DEN,@NOR,3.0,50.0,"W, 25-23",Won,Under
2016,11,DEN,KAN,-3.5,40.0,"L, 27-30",Lost,Over
2016,12,DEN,@JAX,-3.5,38.5,"W, 20-10",Won,Under
2016,13,DEN,@TEN,2.0,44.0,"L, 10-13",Lost,Under
2016,14,DEN,NWE,3.0,43.0,"L, 3-16",Lost,Under
2016,15,DEN,@KAN,3.5,38.0,"L, 10-33",Lost,Over
2016,16,DEN,OAK,-1.0,40.0,"W, 24-6",Won,Under
2016,1,DET,@IND,2.5,51.0,"W, 39-35",Won,Over
2016,2,DET,TEN,-6.0,48.0,"L, 15-16",Lost,Under
2016,3,DET,@GNB,6.0,47.5,"L, 27-34",Lost,Over
2016,4,DET,@CHI,-3.0,48.0,"L, 14-17",Lost,Under
2016,5,DET,PHI,3.5,46.0,"W, 24-23",Won,Over
2016,6,DET,LAR,-2.5,44.0,"W, 31-28",Won,Over
2016,7,DET,WAS,1.0,50.0,"W, 20-17",Won,Under
2016,8,DET,@HOU,1.0,46.5,"L, 13-20",Lost,Under
2016,9,DET,@MIN,4.5,42.5,"W, 22-16",Won,Under
2016,10,DET,JAX,-5.5,47.0,"W, 26-19",Won,Under
2016,11,DET,MIN,-1.5,42.0,"W, 16-13",Won,Under
2016,12,DET,@NOR,6.5,53.0,"W, 28-13",Won,Under
2016,13,DET,CHI,-7.5,42.0,"W, 20-17",Lost,Under
2016,14,DET,@NYG,4.0,42.5,"L, 6-17",Lost,Under
2016,15,DET,@DAL,6.5,46.5,"L, 21-42",Lost,Over
2016,16,DET,GNB,3.5,50.0,"L, 24-31",Lost,Over
2016,17,DET,@SEA,8.0,45.5,"L, 6-26",Lost,Under
2017,1,CRD,@DET,-2.5,48.5,"L, 23-35",Lost,Over
2017,2,CRD,@IND,-7.0,44.0,"W, 16-13",Lost,Under
2017,3,CRD,DAL,3.0,46.5,"L, 17-28",Lost,Under
2017,4,CRD,SFO,-6.0,43.0,"W, 18-15",Lost,Under
2017,5,CRD,@PHI,6.0,45.0,"L, 7-34",Lost,Under
2017,6,CRD,TAM,2.5,46.5,"W, 38-33",Won,Over
2017,7,CRD,@LAR,3.0,45.5,"L, 0-33",Lost,Under
2017,8,CRD,@SFO,-2.5,39.0,"W, 20-10",Won,Under
2017,9,CRD,SEA,6.0,40.0,"L, 16-22",Push,Under
2017,10,CRD,@HOU,2.5,38.0,"L, 21-31",Lost,Over
2017,11,CRD,JAX,6.0,37.5,"W, 27-24",Won,Over
2017,12,CRD,LAR,7.5,43.0,"L, 16-32",Lost,Over
2017,13,CRD,TEN,2.5,42.0,"W, 12-7",Won,Under
2017,14,CRD,@WAS,4.0,40.0,"L, 15-20",Lost,Under
2017,15,CRD,NYG,-3.0,39.0,"W, 23-0",Won,Under
2017,16,CRD,@SEA,8.0,38.0,"W, 26-24",Won,Over
2017,1,ATL,@CHI,-6.5,48.0,"W, 23-17",Lost,Under
2017,2,ATL,GNB,-3.0,55.0,"W, 34-23",Won,Over
2017,3,ATL,@DET,-3.0,51.0,"W, 30-26",Won,Over
2017,4,ATL,BUF,-8.0,48.0,"L, 17-23",Lost,Under
2017,5,ATL,MIA,-14.0,46.0,"L, 17-20",Lost,Under
2017,6,ATL,@NWE,3.0,56.5,"L, 7-23",Lost,Under
2017,7,ATL,@NYJ,-6.5,43.5,"W, 25-20",Lost,Over
2017,8,ATL,@CAR,-3.0,42.0,"L, 17-20",Lost,Under
2017,9,ATL,DAL,-3.5,49.0,"W, 27-7",Won,Under
2017,10,ATL,@SEA,-1.0,46.0,"W, 34-31",Won,Over
2017,11,ATL,TAM,-10.5,47.0,"W, 34-20",Won,Over
2017,12,ATL,MIN,-2.0,48.5,"L, 9-14",Lost,Under
2017,13,ATL,NOR,-2.5,51.5,"W, 20-17",Won,Under
2017,14,ATL,@TAM,-7.0,49.5,"W, 24-21",Lost,Under
2017,15,ATL,@NOR,5.5,52.0,"L, 13-23",Lost,Under
2017,16,ATL,CAR,-5.0,44.5,"W, 22-10",Won,Under
2017,17,ATL,@LAR,6.5,48.0,"W, 26-13",Won,Under
2017,18,ATL,@PHI,-2.5,40.0,"L, 10-15",Lost,Under
2017,1,RAV,@CIN,2.5,41.5,"W, 20-0",Won,Under
2017,2,RAV,CLE,-7.5,39.5,"W, 24-10",Won,Under
2017,3,RAV,@JAX,-3.0,38.0,"L, 7-44",Lost,Over
2017,4,RAV,PIT,3.5,42.0,"L, 9-26",Lost,Under
2017,5,RAV,@OAK,3.0,40.5,"W, 30-17",Won,Over
2017,6,RAV,CHI,-5.5,39.5,"L, 24-27",Lost,Over
2017,7,RAV,@MIN,5.0,37.5,"L, 16-24",Lost,Over
2017,8,RAV,MIA,-3.0,38.0,"W, 40-0",Won,Over
2017,9,RAV,@TEN,3.0,41.0,"L, 20-23",Push,Over
2017,10,RAV,@GNB,-2.5,38.5,"W, 23-0",Won,Under
2017,11,RAV,HOU,-7.5,39.5,"W, 23-16",Lost,Under
2017,12,RAV,DET,-2.5,43.0,"W, 44-20",Won,Over
2017,13,RAV,@PIT,6.0,43.0,"L, 38-39",Won,Over
2017,14,RAV,@CLE,-6.5,42.0,"W, 27-10",Won,Under
2017,15,RAV,IND,-13.5,41.0,"W, 23-16",Lost,Under
2017,16,RAV,CIN,-8.0,40.0,"L, 27-31",Lost,Over
2017,1,BUF,NYJ,-7.0,42.0,"W, 21-12",Won,Under
2017,2,BUF,@CAR,6.5,43.0,"L, 3-9",Won,Under
2017,3,BUF,DEN,3.5,40.0,"W, 26-16",Won,Over
2017,4,BUF,@ATL,8.0,48.0,"W, 23-17",Won,Under
2017,5,BUF,@CIN,3.0,39.0,"L, 16-20",Lost,Under
2017,6,BUF,TAM,-3.0,46.5,"W, 30-27",Push,Over
2017,7,BUF,OAK,-2.0,47.0,"W, 34-14",Won,Over
2017,8,BUF,@NYJ,-3.0,42.0,"L, 21-34",Lost,Over
2017,9,BUF,NOR,2.0,48.5,"L, 10-47",Lost,Over
2017,10,BUF,@LAC,7.0,41.5,"L, 24-54",Lost,Over
2017,11,BUF,@KAN,8.5,47.0,"W, 16-10",Won,Under
2017,12,BUF,NWE,7.5,48.5,"L, 3-23",Lost,Under
2017,13,BUF,IND,-3.5,36.5,"W, 13-7",Won,Under
2017,14,BUF,MIA,-3.5,39.5,"W, 24-16",Won,Over
2017,15,BUF,@NWE,11.0,47.5,"L, 16-37",Lost,Over
2017,16,BUF,@MIA,-2.5,41.5,"W, 22-16",Won,Under
2017,17,BUF,@JAX,8.0,39.5,"L, 3-10",Won,Under
2017,1,CAR,@SFO,-4.5,45.5,"W, 23-3",Won,Under
2017,2,CAR,BUF,-6.5,43.0,"W, 9-3",Lost,Under
2017,3,CAR,NOR,-5.0,46.5,"L, 13-34",Lost,Over
2017,4,CAR,@NWE,9.0,48.0,"W, 33-30",Won,Over
2017,5,CAR,@DET,2.0,42.0,"W, 27-24",Won,Over
2017,6,CAR,PHI,-3.0,44.0,"L, 23-28",Lost,Over
2017,7,CAR,@CHI,-2.5,39.5,"L, 3-17",Lost,Under
2017,8,CAR,@TAM,1.5,46.0,"W, 17-3",Won,Under
2017,9,CAR,ATL,3.0,42.0,"W, 20-17",Won,Under
2017,10,CAR,MIA,-8.0,38.5,"W, 45-21",Won,Over
2017,11,CAR,@NYJ,-5.5,39.5,"W, 35-27",Won,Over
2017,12,CAR,@NOR,5.5,48.0,"L, 21-31",Lost,Over
2017,13,CAR,MIN,2.5,40.5,"W, 31-24",Won,Over
2017,14,CAR,GNB,-3.0,46.5,"W, 31-24",Won,Over
2017,15,CAR,TAM,-10.0,46.5,"W, 22-19",Lost,Under
2017,16,CAR,@ATL,5.0,44.5,"L, 10-22",Lost,Under
2017,17,CAR,@NOR,6.5,47.5,"L, 26-31",Won,Over
2017,1,CHI,ATL,6.5,48.0,"L, 17-23",Won,Under
2017,2,CHI,@TAM,7.0,44.0,"L, 7-29",Lost,Under
2017,3,CHI,PIT,7.0,43.5,"W, 23-17",Won,Under
2017,4,CHI,@GNB,7.5,44.0,"L, 14-35",Lost,Over
2017,5,CHI,MIN,3.5,41.0,"L, 17-20",Won,Under
2017,6,CHI,@BAL,5.5,39.5,"W, 27-24",Won,Over
2017,7,CHI,CAR,2.5,39.5,"W, 17-3",Won,Under
2017,8,CHI,@NOR,7.5,46.0,"L, 12-20",Lost,Under
2017,9,CHI,GNB,-4.5,37.5,"L, 16-23",Lost,Over
2017,10,CHI,DET,3.0,41.0,"L, 24-27",Push,Over
2017,11,CHI,@PHI,14.0,43.5,"L, 3-31",Lost,Under
2017,12,CHI,SFO,-2.5,42.0,"L, 14-15",Lost,Under
2017,13,CHI,@CIN,6.0,40.5,"W, 33-7",Won,Under
2017,14,CHI,@DET,5.0,43.5,"L, 10-20",Lost,Under
2017,15,CHI,CLE,-5.5,37.0,"W, 20-3",Won,Under
2017,16,CHI,@MIN,13.5,38.5,"L, 10-23",Won,Under
2017,1,CIN,BAL,-2.5,41.5,"L, 0-20",Lost,Under
2017,2,CIN,HOU,-5.0,38.0,"L, 9-13",Lost,Under
2017,3,CIN,@GNB,7.0,47.5,"L, 24-27",Won,Over
2017,4,CIN,@CLE,-3.0,41.5,"W, 31-7",Won,Under
2017,5,CIN,BUF,-3.0,39.0,"W, 20-16",Won,Under
2017,6,CIN,@PIT,4.0,40.0,"L, 14-29",Lost,Over
2017,7,CIN,IND,-11.0,44.0,"W, 24-23",Lost,Over
2017,8,CIN,@JAX,6.0,38.0,"L, 7-23",Lost,Under
2017,9,CIN,@TEN,4.5,40.5,"L, 20-24",Won,Over
2017,10,CIN,@DEN,2.5,37.5,"W, 20-17",Won,Under
2017,11,CIN,CLE,-7.5,39.0,"W, 30-16",Won,Over
2017,12,CIN,PIT,4.5,42.5,"L, 20-23",Won,Over
2017,13,CIN,CHI,-6.0,40.5,"L, 7-33",Lost,Under
2017,14,CIN,@MIN,12.5,42.5,"L, 7-34",Lost,Under
2017,15,CIN,DET,3.5,43.5,"W, 26-17",Won,Under
2017,16,CIN,@BAL,8.0,40.0,"W, 31-27",Won,Over
2017,1,CLE,PIT,10.0,47.0,"L, 18-21",Won,Under
2017,2,CLE,@BAL,7.5,39.5,"L, 10-24",Lost,Under
2017,3,CLE,@IND,-1.0,42.0,"L, 28-31",Lost,Over
2017,4,CLE,CIN,3.0,41.5,"L, 7-31",Lost,Under
2017,5,CLE,NYJ,1.5,41.5,"L, 14-17",Lost,Under
2017,6,CLE,@HOU,7.5,46.0,"L, 17-33",Lost,Over
2017,7,CLE,TEN,5.5,42.5,"L, 9-12",Won,Under
2017,8,CLE,MIN,11.0,38.5,"L, 16-33",Lost,Over
2017,9,CLE,@DET,10.5,42.5,"L, 24-38",Lost,Over
2017,10,CLE,JAX,7.5,37.0,"L, 7-19",Lost,Under
2017,11,CLE,@CIN,7.5,39.0,"L, 16-30",Lost,Over
2017,12,CLE,@LAC,13.5,45.0,"L, 10-19",Won,Under
2017,13,CLE,GNB,2.5,38.5,"L, 21-27",Lost,Over
2017,14,CLE,BAL,6.5,42.0,"L, 10-27",Lost,Under
2017,15,CLE,@CHI,5.5,37.0,"L, 3-20",Lost,Under
2017,16,CLE,@PIT,5.0,38.5,"L, 24-28",Won,Over
2017,1,DAL,NYG,-6.0,46.5,"W, 19-3",Won,Under
2017,2,DAL,@DEN,-2.5,44.0,"L, 17-42",Lost,Over
2017,3,DAL,@ARI,-3.0,46.5,"W, 28-17",Won,Under
2017,4,DAL,LAR,-5.0,51.0,"L, 30-35",Lost,Over
2017,5,DAL,GNB,-2.5,52.0,"L, 31-35",Lost,Over
2017,6,DAL,@SFO,-6.5,48.0,"W, 40-10",Won,Over
2017,7,DAL,@WAS,-3.0,46.5,"W, 33-19",Won,Over
2017,8,DAL,KAN,-2.5,53.0,"W, 28-17",Won,Under
2017,9,DAL,@ATL,3.5,49.0,"L, 7-27",Lost,Under
2017,10,DAL,PHI,6.0,48.0,"L, 9-37",Lost,Under
2017,11,DAL,LAC,1.0,46.5,"L, 6-28",Lost,Under
2017,12,DAL,WAS,1.5,47.0,"W, 38-14",Won,Over
2017,13,DAL,@NYG,-4.0,42.0,"W, 30-10",Won,Under
2017,14,DAL,@OAK,-3.0,46.0,"W, 20-17",Push,Under
2017,15,DAL,SEA,-4.5,47.0,"L, 12-21",Lost,Under
2017,16,DAL,@PHI,-3.5,41.0,"W, 6-0",Won,Under
2017,1,GNB,SEA,-2.5,49.5,"W, 17-9",Won,Under
2017,2,GNB,@ATL,3.0,55.0,"L, 23-34",Lost,Over
2017,3,GNB,CIN,-7.0,47.5,"W, 27-24",Lost,Over
2017,4,GNB,CHI,-7.5,44.0,"W, 35-14",Won,Over
2017,5,GNB,@DAL,2.5,52.0,"W, 35-31",Won,Over
2017,6,GNB,@MIN,-3.0,46.0,"L, 10-23",Lost,Under
2017,7,GNB,NOR,3.5,45.5,"L, 17-26",Lost,Under
2017,8,GNB,DET,2.5,42.5,"L, 17-30",Lost,Over
2017,9,GNB,@CHI,4.5,37.5,"W, 23-16",Won,Over
2017,10,GNB,BAL,2.5,38.5,"L, 0-23",Lost,Under
2017,11,GNB,@PIT,14.0,42.5,"L, 28-31",Won,Over
2017,12,GNB,TAM,-3.0,45.0,"W, 26-20",Won,Over
2017,13,GNB,@CLE,-2.5,38.5,"W, 27-21",Won,Over
2017,14,GNB,@CAR,3.0,46.5,"L, 24-31",Lost,Over
2017,15,GNB,MIN,8.5,41.0,"L, 0-16",Lost,Under
2017,16,GNB,@DET,7.5,44.5,"L, 11-35",Lost,Over
2017,1,HTX,JAX,-5.5,38.0,"L, 7-29",Lost,Under
2017,2,HTX,@CIN,5.0,38.0,"W, 13-9",Won,Under
2017,3,HTX,@NWE,13.5,44.5,"L, 33-36",Won,Over
2017,4,HTX,TEN,2.5,43.0,"W, 57-14",Won,Over
2017,5,HTX,KAN,2.0,45.0,"L, 34-42",Lost,Over
2017,6,HTX,CLE,-7.5,46.0,"W, 33-17",Won,Over
2017,7,HTX,@SEA,6.0,45.0,"L, 38-41",Won,Over
2017,8,HTX,IND,-6.0,45.0,"L, 14-20",Lost,Under
2017,9,HTX,@LAR,12.0,45.0,"L, 7-33",Lost,Under
2017,10,HTX,ARI,-2.5,38.0,"W, 31-21",Won,Over
2017,11,HTX,@BAL,7.5,39.5,"L, 16-23",Won,Under
2017,12,HTX,@TEN,7.0,42.5,"L, 13-24",Lost,Under
2017,13,HTX,SFO,-1.0,45.5,"L, 16-26",Lost,Under
2017,14,HTX,@JAX,10.5,39.0,"L, 7-45",Lost,Over
2017,15,HTX,PIT,8.0,45.5,"L, 6-34",Lost,Under
2017,16,HTX,@IND,5.5,41.5,"L, 13-22",Lost,Under
2017,1,CLT,@LAR,3.5,41.5,"L, 9-46",Lost,Over
2017,2,CLT,ARI,7.0,44.0,"L, 13-16",Won,Under
2017,3,CLT,CLE,1.0,42.0,"W, 31-28",Won,Over
2017,4,CLT,@SEA,12.5,41.5,"L, 18-46",Lost,Over
2017,5,CLT,SFO,-1.0,43.5,"W, 26-23",Won,Over
2017,6,CLT,@TEN,7.0,46.0,"L, 22-36",Lost,Over
2017,7,CLT,JAX,3.0,41.0,"L, 0-27",Lost,Under
2017,8,CLT,@CIN,11.0,44.0,"L, 23-24",Won,Over
2017,9,CLT,@HOU,6.0,45.0,"W, 20-14",Won,Under
2017,10,CLT,PIT,10.5,47.0,"L, 17-20",Won,Under
2017,11,CLT,TEN,3.0,46.5,"L, 16-20",Lost,Under
2017,12,CLT,@JAX,10.0,41.0,"L, 10-30",Lost,Under
2017,13,CLT,@BUF,3.5,36.5,"L, 7-13",Lost,Under
2017,14,CLT,DEN,3.0,40.5,"L, 13-25",Lost,Under
2017,15,CLT,@BAL,13.5,41.0,"L, 16-23",Won,Under
2017,16,CLT,HOU,-5.5,41.5,"W, 22-13",Won,Under
2017,1,JAX,@HOU,5.5,38.0,"W, 29-7",Won,Under
2017,2,JAX,TEN,1.0,42.0,"L, 16-37",Lost,Over
2017,3,JAX,BAL,3.0,38.0,"W, 44-7",Won,Over
2017,4,JAX,@NYJ,-4.0,38.5,"L, 20-23",Lost,Over
2017,5,JAX,@PIT,7.5,41.0,"W, 30-9",Won,Under
2017,6,JAX,LAR,-1.0,42.0,"L, 17-27",Lost,Over
2017,7,JAX,@IND,-3.0,41.0,"W, 27-0",Won,Under
2017,8,JAX,CIN,-6.0,38.0,"W, 23-7",Won,Under
2017,9,JAX,LAC,-5.0,40.5,"W, 20-17",Lost,Under
2017,10,JAX,@CLE,-7.5,37.0,"W, 19-7",Won,Under
2017,11,JAX,@ARI,-6.0,37.5,"L, 24-27",Lost,Over
2017,12,JAX,IND,-10.0,41.0,"W, 30-10",Won,Under
2017,13,JAX,SEA,-3.0,41.0,"W, 30-24",Won,Over
2017,14,JAX,HOU,-10.5,39.0,"W, 45-7",Won,Over
2017,15,JAX,@SFO,-4.0,43.0,"L, 33-44",Lost,Over
2017,16,JAX,@TEN,2.5,40.0,"L, 10-15",Lost,Under
2017,17,JAX,BUF,-8.0,39.5,"W, 10-3",Lost,Under
2017,18,JAX,@PIT,7.0,40.5,"W, 45-42",Won,Over
2017,19,JAX,@NWE,7.5,46.0,"L, 20-24",Won,Under
2017,1,KAN,@NWE,8.0,47.5,"W, 42-27",Won,Over
2017,2,KAN,PHI,-4.0,46.5,"W, 27-20",Won,Over
2017,3,KAN,@LAC,-3.0,47.5,"W, 24-10",Won,Under
2017,4,KAN,WAS,-6.5,48.0,"W, 29-20",Won,Over
2017,5,KAN,@HOU,-2.0,45.0,"W, 42-34",Won,Over
2017,6,KAN,PIT,-3.5,46.0,"L, 13-19",Lost,Under
2017,7,KAN,@OAK,-3.0,46.5,"L, 30-31",Lost,Over
2017,8,KAN,DEN,-7.0,42.0,"W, 29-19",Won,Over
2017,9,KAN,@DAL,2.5,53.0,"L, 17-28",Lost,Under
2017,10,KAN,@NYG,-10.0,44.5,"L, 9-12",Lost,Under
2017,11,KAN,BUF,-8.5,47.0,"L, 10-16",Lost,Under
2017,12,KAN,@NYJ,-4.0,44.0,"L, 31-38",Lost,Over
2017,13,KAN,OAK,-4.5,48.5,"W, 26-15",Won,Under
2017,14,KAN,LAC,-1.0,47.0,"W, 30-13",Won,Under
2017,15,KAN,MIA,-11.0,43.5,"W, 29-13",Won,Under
2017,16,KAN,@DEN,3.0,37.5,"W, 27-24",Won,Over
2017,17,KAN,TEN,-8.5,44.0,"L, 21-22",Lost,Under
2017,1,SDG,@DEN,3.0,41.5,"L, 21-24",Push,Over
2017,2,SDG,MIA,-3.5,46.0,"L, 17-19",Lost,Under
2017,3,SDG,KAN,3.0,47.5,"L, 10-24",Lost,Under
2017,4,SDG,PHI,-2.0,48.0,"L, 24-26",Lost,Over
2017,5,SDG,@NYG,3.0,45.5,"W, 27-22",Won,Over
2017,6,SDG,@OAK,3.0,48.5,"W, 17-16",Won,Under
2017,7,SDG,DEN,1.0,41.0,"W, 21-0",Won,Under
2017,8,SDG,@NWE,6.5,49.0,"L, 13-21",Lost,Under
2017,9,SDG,@JAX,5.0,40.5,"L, 17-20",Won,Under
2017,10,SDG,BUF,-7.0,41.5,"W, 54-24",Won,Over
2017,11,SDG,@DAL,-1.0,46.5,"W, 28-6",Won,Under
2017,12,SDG,CLE,-13.5,45.0,"W, 19-10",Lost,Under
2017,13,SDG,WAS,-6.0,46.5,"W, 30-13",Won,Under
2017,14,SDG,@KAN,1.0,47.0,"L, 13-30",Lost,Under
2017,15,SDG,@NYJ,-7.5,42.5,"W, 14-7",Lost,Under
2017,16,SDG,OAK,-7.0,43.0,"W, 30-10",Won,Under
2017,1,RAM,IND,-3.5,41.5,"W, 46-9",Won,Over
2017,2,RAM,WAS,-3.0,46.5,"L, 20-27",Lost,Over
2017,3,RAM,@SFO,-3.0,40.5,"W, 41-39",Lost,Over
2017,4,RAM,@DAL,5.0,51.0,"W, 35-30",Won,Over
2017,5,RAM,SEA,-2.0,47.0,"L, 10-16",Lost,Under
2017,6,RAM,@JAX,1.0,42.0,"W, 27-17",Won,Over
2017,7,RAM,ARI,-3.0,45.5,"W, 33-0",Won,Under
2017,8,RAM,@NYG,-5.5,42.5,"W, 51-17",Won,Over
2017,9,RAM,HOU,-12.0,45.0,"W, 33-7",Won,Under
2017,10,RAM,@MIN,1.0,46.0,"L, 7-24",Lost,Under
2017,11,RAM,NOR,-2.5,54.0,"W, 26-20",Won,Under
2017,12,RAM,@ARI,-7.5,43.0,"W, 32-16",Won,Over
2017,13,RAM,PHI,-1.0,47.5,"L, 35-43",Lost,Over
2017,14,RAM,@SEA,-1.0,47.5,"W, 42-7",Won,Over
2017,15,RAM,@TEN,-5.5,46.0,"W, 27-23",Lost,Over
2017,16,RAM,SFO,6.0,44.5,"L, 13-34",Lost,Over
2017,17,RAM,ATL,-6.5,48.0,"L, 13-26",Lost,Under
2017,1,RAI,@TEN,2.5,49.5,"W, 26-16",Won,Under
2017,2,RAI,NYJ,-14.0,44.0,"W, 45-20",Won,Over
2017,3,RAI,@WAS,-3.5,53.5,"L, 10-27",Lost,Under
2017,4,RAI,@DEN,3.5,44.0,"L, 10-16",Lost,Under
2017,5,RAI,BAL,-3.0,40.5,"L, 17-30",Lost,Over
2017,6,RAI,LAC,-3.0,48.5,"L, 16-17",Lost,Under
2017,7,RAI,KAN,3.0,46.5,"W, 31-30",Won,Over
2017,8,RAI,@BUF,2.0,47.0,"L, 14-34",Lost,Over
2017,9,RAI,@MIA,-3.0,44.5,"W, 27-24",Push,Over
2017,10,RAI,NWE,7.0,55.0,"L, 8-33",Lost,Under
2017,11,RAI,DEN,-3.5,41.0,"W, 21-14",Won,Under
2017,12,RAI,NYG,-10.0,43.0,"W, 24-17",Lost,Under
2017,13,RAI,@KAN,4.5,48.5,"L, 15-26",Lost,Under
2017,14,RAI,DAL,3.0,46.0,"L, 17-20",Push,Under
2017,15,RAI,@PHI,10.0,46.0,"L, 10-19",Won,Under
2017,16,RAI,@LAC,7.0,43.0,"L, 10-30",Lost,Under
2017,1,MIA,@LAC,3.5,46.0,"W, 19-17",Won,Under
2017,2,MIA,@NYJ,-5.5,43.0,"L, 6-20",Lost,Under
2017,3,MIA,NOR,4.0,51.5,"L, 0-20",Lost,Under
2017,4,MIA,TEN,0.0,41.5,"W, 16-10",Won,Under
2017,5,MIA,@ATL,14.0,46.0,"W, 20-17",Won,Under
2017,6,MIA,NYJ,-3.0,40.0,"W, 31-28",Push,Over
2017,7,MIA,@BAL,3.0,38.0,"L, 0-40",Lost,Over
2017,8,MIA,OAK,3.0,44.5,"L, 24-27",Push,Over
2017,9,MIA,@CAR,8.0,38.5,"L, 21-45",Lost,Over
2017,10,MIA,TAM,1.0,44.0,"L, 20-30",Lost,Over
2017,11,MIA,@NWE,17.0,49.0,"L, 17-35",Lost,Over
2017,12,MIA,DEN,1.0,41.0,"W, 35-9",Won,Over
2017,13,MIA,NWE,10.5,48.0,"W, 27-20",Won,Under
2017,14,MIA,@BUF,3.5,39.5,"L, 16-24",Lost,Over
2017,15,MIA,@KAN,11.0,43.5,"L, 13-29",Lost,Under
2017,16,MIA,BUF,2.5,41.5,"L, 16-22",Lost,Under
2017,1,MIN,NOR,-3.0,47.5,"W, 29-19",Won,Over
2017,2,MIN,@PIT,8.5,43.0,"L, 9-26",Lost,Under
2017,3,MIN,TAM,0.0,41.0,"W, 34-17",Won,Over
